"","CLUSTERID1","CLUSTERID2","DeltaMZ","MEH","Cosine","OtherScore","ComponentIndex"
"17067","3598","5408",-55.012,0,0.970194,0.808075,6
"17068","3965","10463",-634.485,0,0.828371,0.524709,6
"17069","8037","10601",-121.037,0,0.699379,0.58084,6
"17070","3878","8620",-124.688,0,0.855462,0.593526,6
"17071","3892","10554",-222.983,0,0.630538,0.478101,6
"17072","10671","10828",-13,0,0.670809,0.428868,6
"17073","4725","8344",-187.092,0,0.674473,0.490293,6
"17074","2999","10452",-672.147,0,0.895962,0.770185,6
"17075","8558","10059",-69.03,0,0.652425,0.506377,6
"17076","4725","8342",-186.09,0,0.689692,0.476493,6
"17077","3668","5315",-46.988,0,0.752421,0.520801,6
"17078","11069","12606",73.0287,0,0.879958,0.730178,6
"17079","9000","11454",-184.049,0,0.660175,0.495913,6
"17080","9274","9650",-23.994,0,0.916272,0.772434,6
"17081","7339","9433",-68.023,0,0.768044,0.540637,6
"17082","3597","12505",-577.158,0,0.629087,0.43207,6
"17083","8130","10326",-106.085,0,0.660859,0.639655,6
"17084","2492","3933",-56.471,0,0.75288,0.431746,6
"17085","7807","8317",-12.035,0,0.808123,0.560747,6
"17086","3889","4533",-17.277,0,0.817987,0.533529,6
"17087","1534","12000",-471.128,0,0.881398,0.667027,6
"17088","6449","11442",-254.96,0,0.707402,0.410582,6
"17089","10038","12006",-204.061,0,0.629415,0.521971,6
"17090","1532","12000",-472.135,0,0.884518,0.650153,6
"17091","4734","12128",-396.202,0,0.723171,0.464325,6
"17092","387","3180",-84.993,0,0.787113,0.403678,6
"17093","9441","9588",-12.001,0,0.861732,0.670791,6
"17094","1141","9353",-247.042,0,0.95992,0.760326,6
"17095","4733","12128",-396.202,0,0.95728,0.724095,6
"17096","7542","12124",-324.117,0,0.76597,0.612471,6
"17097","7221","8888",-49.912,0,0.964908,0.770601,6
"17098","3696","3841",-3.05701,0,0.919989,0.664743,6
"17099","3696","3840",-2.65601,0,0.937953,0.69836,6
"17100","10943","11880",-118.043,0,0.632078,0.401166,6
"17101","1191","10557",-746.115,0,0.903596,0.837719,6
"17102","2889","7795",-144.115,0,0.628128,0.652014,6
"17103","2889","7796",-144.105,0,0.696289,0.57876,6
"17104","2441","3475",-42.887,0,0.688913,0.521072,6
"17105","11434","12770",-653.24,0,0.644623,0.559657,6
"17106","1141","2469",-37.007,0,0.973526,0.831982,6
"17107","2999","3904",-36.001,0,0.74248,0.512599,6
"17108","2999","3903",-35.536,0,0.762377,0.505369,6
"17109","2999","3902",-35.248,0,0.760892,0.501047,6
"17110","3781","9769",-178.017,0,0.752198,0.444822,6
"17111","3888","10452",-638.894,0,0.888184,0.599733,6
"17112","4565","10811",-220.08,0,0.704683,0.521976,6
"17113","6827","8583",-372.09,0,0.86102,0.706442,6
"17114","8705","12445",-403.149,0,0.730403,0.503379,6
"17115","4319","10887",-239.066,0,0.846355,0.444792,6
"17116","3367","9191",-165.115,0,0.669803,0.586383,6
"17117","2755","12355",-540.259,0,0.662528,0.511114,6
"17118","12282","12291",-2.01599,0,0.829848,0.53652,6
"17119","11249","12740",-590.127,0,0.825272,0.618553,6
"17120","10551","12611",-449.172,0,0.967035,0.716155,6
"17121","6650","8999",-66.015,0,0.671905,0.477336,6
"17122","11876","11927",-13.013,0,0.835033,0.586963,6
"17123","10808","12770",-737.241,0,0.662194,0.527057,6
"17124","10689","12641",-496.244,0,0.676402,0.527789,6
"17125","4475","6732",158.936,0,0.709401,0.458197,6
"17126","3691","10811",-247.075,0,0.802643,0.627075,6
"17127","5407","11846",-325.136,0,0.674234,0.554899,6
"17128","2095","2974",-29.518,0,0.692736,0.601471,6
"17129","7647","11689",-251.694,0,0.972976,0.904926,6
"17130","10059","12006",-203.057,0,0.727257,0.541658,6
"17131","5408","11846",-325.136,0,0.622904,0.50753,6
"17132","3859","8601",-453.525,0,0.662602,0.424917,6
"17133","11249","12744",-592.133,0,0.833244,0.618305,6
"17134","8888","11846",-232.18,0,0.614545,0.431716,6
"17135","4556","8507",-100.072,0,0.710196,0.459369,6
"17136","7617","12141",-326.977,0,0.940136,0.679814,6
"17137","2416","4520",-74.522,0,0.71553,0.494685,6
"17138","2416","4521",-74.522,0,0.96273,0.958438,6
"17139","10298","10324",-1.004,0,0.76287,0.550591,6
"17140","3433","3783",-13.004,0,0.738727,0.505397,6
"17141","10739","10900",-17.006,0,0.679802,0.458509,6
"17142","1534","8878",-215.967,0,0.953299,0.735,6
"17143","11845","11861",-2.01398,0,0.62985,0.408375,6
"17144","2923","5389",-83.002,0,0.807049,0.621004,6
"17145","4724","10466",-618.221,0,0.795173,0.616533,6
"17146","6229","7813",-36.945,0,0.798039,0.449225,6
"17147","9650","11927",-212.09,0,0.814881,0.61708,6
"17148","4228","12430",-515.243,0,0.710422,0.426047,6
"17149","5774","8315",-378.009,0,0.699442,0.452553,6
"17150","1069","11651",-442.339,0,0.848337,0.79263,6
"17151","9588","11880",-202.085,0,0.620571,0.480609,6
"17152","2399","10180",-264.061,0,0.906807,0.727078,6
"17153","2398","10180",-264.062,0,0.82065,0.526317,6
"17154","3691","10800",-246.08,0,0.732258,0.535293,6
"17155","12476","12477",-1.00299,0,0.921088,0.707903,6
"17156","11755","11762",-1.00299,0,0.860822,0.689167,6
"17157","9896","12113",-230.095,0,0.837469,0.599668,6
"17158","7639","12138",-325.129,0,0.949139,0.712966,6
"17159","3303","5267",-61.034,0,0.824977,0.751234,6
"17160","7696","12132",-322.112,0,0.923538,0.577872,6
"17161","2336","3081",-36.976,0,0.977551,0.835048,6
"17162","11442","11618",-20.245,0,0.719552,0.416847,6
"17163","7651","11688",52.9197,0,0.753066,0.689822,6
"17164","5627","12137",-371.19,0,0.928238,0.56069,6
"17165","3446","6370",-85.005,0,0.655485,0.53316,6
"17166","10180","11132",-555.167,0,0.898667,0.567682,6
"17167","2093","5408",-111.001,0,0.965087,0.834435,6
"17168","3691","5626",-57.017,0,0.791547,0.464797,6
"17169","6777","8717",-52.992,0,0.729751,0.478553,6
"17170","2490","3303",-31.013,0,0.626746,0.512168,6
"17171","9946","10715",-45.067,0,0.613205,0.456104,6
"17172","2250","3475",-51.975,0,0.76796,0.587605,6
"17173","8491","12113",-296.109,0,0.700206,0.47599,6
"17174","10811","12230",-211.061,0,0.726189,0.502454,6
"17175","7753","8999",-42.01,0,0.769905,0.523089,6
"17176","10873","11058",-18.022,0,0.757542,0.543912,6
"17177","10194","11434",-121.019,0,0.65674,0.509992,6
"17178","8705","8999",-13.011,0,0.972806,0.831362,6
"17179","11282","12681",-457.26,0,0.974552,0.954166,6
"17180","7724","8439",-18.974,0,0.895567,0.575085,6
"17181","2482","10836",-751.19,0,0.612084,0.420984,6
"17182","10251","10891",-42.046,0,0.605124,0.469659,6
"17183","3798","10529",-222.93,0,0.793193,0.465468,6
"17184","9588","11452",-156.041,0,0.763686,0.574739,6
"17185","2489","10836",-749.209,0,0.824629,0.682,6
"17186","6550","12583",-580.211,0,0.793127,0.478839,6
"17187","3906","11841",-366.086,0,0.701484,0.478464,6
"17188","7807","7990",-2.01602,0,0.635974,0.445597,6
"17189","10687","11643",-117.11,0,0.77491,0.576082,6
"17190","3294","3878",-22.316,0,0.7582,0.515858,6
"17191","3294","3879",-22.852,0,0.735382,0.417681,6
"17192","7678","12024",-301.288,0,0.675257,0.53829,6
"17193","8439","12142",-305.153,0,0.805031,0.698334,6
"17194","9056","12090",-259.099,0,0.733675,0.446149,6
"17195","3927","11249",-291.986,0,0.663958,0.437757,6
"17196","5941","7169",-21.978,0,0.890226,0.519715,6
"17197","6167","10838",-632.144,0,0.608028,0.482131,6
"17198","7602","9187",-50.036,0,0.866477,0.512754,6
"17199","11092","12230",-181.085,0,0.641556,0.462292,6
"17200","2405","4235",-66.122,0,0.919569,0.561332,6
"17201","6227","6336",-1.97598,0,0.878981,0.538684,6
"17202","779","3841",-101.059,0,0.660953,0.530541,6
"17203","2482","8841",-189.958,0,0.981604,0.863745,6
"17204","10357","11033",-49.02,0,0.925094,0.604717,6
"17205","3781","3933",-7.412,0,0.94689,0.621959,6
"17206","4733","7639",-74.092,0,0.947009,0.691571,6
"17207","8583","10530",231.001,0,0.910474,0.835599,6
"17208","6619","11960",-311.099,0,0.620768,0.442289,6
"17209","11318","11325",-1.00299,0,0.791387,0.610031,6
"17210","779","3879",-102.878,0,0.654481,0.438181,6
"17211","10533","10544",-1.97897,0,0.793171,0.513594,6
"17212","11861","12580",-278.056,0,0.687464,0.415909,6
"17213","3649","8344",-448.073,0,0.658797,0.442108,6
"17214","7795","12141",-321.115,0,0.928736,0.679916,6
"17215","8999","11877",-229.089,0,0.610963,0.514864,6
"17216","3649","8342",-447.071,0,0.657436,0.440193,6
"17217","4725","10522",32.9407,0,0.618712,0.428505,6
"17218","2976","10466",-677.166,0,0.805601,0.499939,6
"17219","5389","11033",-220.073,0,0.901952,0.62539,6
"17220","2974","10466",-678.169,0,0.877972,0.744164,6
"17221","12061","12770",-576.183,0,0.722197,0.518766,6
"17222","8705","10563",-95.043,0,0.675322,0.508243,6
"17223","11700","12068",-52.921,0,0.659582,0.543188,6
"17224","4836","11259",-271.853,0,0.671995,0.418061,6
"17225","6008","6978",-16.999,0,0.82227,0.498031,6
"17226","2848","4522",-60.02,0,0.71857,0.599141,6
"17227","6449","8114",-36.903,0,0.808008,0.481131,6
"17228","10857","10864",-1.009,0,0.750649,0.533075,6
"17229","7792","12113",-313.053,0,0.83495,0.574182,6
"17230","3927","11141",-273.976,0,0.693804,0.451394,6
"17231","2492","5774",-112.087,0,0.75416,0.482643,6
"17232","3724","5142",-42.01,0,0.621597,0.469559,6
"17233","6140","9884",-118.143,0,0.867332,0.496782,6
"17234","11883","11991",-15.017,0,0.853071,0.555594,6
"17235","10180","10554",-20.969,0,0.754955,0.641848,6
"17236","10759","12260",-222.042,0,0.662279,0.421582,6
"17237","8467","8841",-15.973,0,0.655258,0.713758,6
"17238","6553","12149",-354.116,0,0.672706,0.492842,6
"17239","10554","10557",-432.07,0,0.648712,0.567448,6
"17240","12586","12606",-16.022,0,0.996784,0.975561,6
"17241","8717","10038",-58.005,0,0.752539,0.637045,6
"17242","11","10838",-836.223,0,0.623038,0.501444,6
"17243","2096","8315",-503.619,0,0.610498,0.427837,6
"17244","4959","10523",49.9507,0,0.987232,0.964856,6
"17245","11766","11861",-14.014,0,0.845395,0.663404,6
"17246","7274","12117",-327.122,0,0.828825,0.559652,6
"17247","7990","10249",-103.035,0,0.727441,0.58363,6
"17248","11766","11866",-14.015,0,0.785842,0.572756,6
"17249","12085","12113",-12.008,0,0.768891,0.474816,6
"17250","12085","12117",-13.012,0,0.798056,0.530332,6
"17251","9885","11018",-76.012,0,0.669563,0.509201,6
"17252","7617","12129",-322.958,0,0.953716,0.603593,6
"17253","3696","6826",-84.023,0,0.714234,0.463653,6
"17254","3696","6827",-83.995,0,0.732362,0.515839,6
"17255","7213","8717",-44.027,0,0.750873,0.527592,6
"17256","3799","3859",-1.51999,0,0.842779,0.534527,6
"17257","3696","6820",-83.116,0,0.728965,0.41328,6
"17258","2414","4228",-64.984,0,0.767135,0.601023,6
"17259","5839","7203",-24.965,0,0.729152,0.599367,6
"17260","11876","12770",-606.195,0,0.820618,0.580313,6
"17261","2307","3486",-51.974,0,0.960868,0.835661,6
"17262","3261","3922",-27.996,0,0.616224,0.588254,6
"17263","10194","12706",-591.159,0,0.838482,0.568038,6
"17264","3261","3920",-27.996,0,0.864125,0.720924,6
"17265","1522","12282",-551.231,0,0.864439,0.627695,6
"17266","3903","3904",-0.464996,0,0.937678,0.596801,6
"17267","7302","12319",-387.801,0,0.757998,0.556578,6
"17268","4565","9366",-495.103,0,0.751302,0.484476,6
"17269","1141","3674",-86.037,0,0.972204,0.837247,6
"17270","10038","12762",-761.245,0,0.802936,0.565737,6
"17271","2412","10529",-278.605,0,0.882259,0.72371,6
"17272","4371","8344",-426.979,0,0.832751,0.424293,6
"17273","10038","12761",-760.242,0,0.801145,0.558766,6
"17274","4731","10452",-616.174,0,0.701142,0.586208,6
"17275","9249","12355",-343.127,0,0.857678,0.589344,6
"17276","7068","10357",-132.01,0,0.948018,0.714436,6
"17277","3080","11092",-300.096,0,0.822437,0.463809,6
"17278","6178","7724",-34.031,0,0.717797,0.482647,6
"17279","2974","8618",-491.075,0,0.849877,0.726494,6
"17280","9274","12061",-253.083,0,0.728962,0.460755,6
"17281","1522","8375",-198.067,0,0.814848,0.589156,6
"17282","3933","4520",-13.533,0,0.855963,0.541228,6
"17283","3294","4475",-259.025,0,0.622096,0.498235,6
"17284","3294","4474",-259.025,0,0.814991,0.583489,6
"17285","1069","3477",-79.971,0,0.960274,0.931201,6
"17286","6575","7646",-23.004,0,0.891289,0.677443,6
"17287","8160","9274",-41.033,0,0.758194,0.543257,6
"17288","10207","10671",-25.045,0,0.600526,0.440401,6
"17289","9274","11866",-222.068,0,0.786359,0.582416,6
"17290","8342","10466",-203.066,0,0.9645,0.804348,6
"17291","3261","3691",-19.015,0,0.86515,0.701167,6
"17292","2929","12505",-605.153,0,0.756513,0.490606,6
"17293","2399","10181",-264.061,0,0.635636,0.426566,6
"17294","394","11730",-460.344,0,0.818443,0.671808,6
"17295","1781","10811",-318.12,0,0.705942,0.526123,6
"17296","6826","10530",-141.061,0,0.656243,0.400282,6
"17297","7338","12711",-706.193,0,0.811255,0.500429,6
"17298","383","12291",-581.29,0,0.723093,0.437157,6
"17299","3724","10855",-251.063,0,0.641574,0.426639,6
"17300","5378","8316",-394.6,0,0.902099,0.836755,6
"17301","11452","11797",-32.04,0,0.689781,0.419001,6
"17302","9650","10944",-82.054,0,0.674632,0.531473,6
"17303","10523","10530",-1.004,0,0.999753,0.995947,6
"17304","1782","9353",-231.047,0,0.965241,0.801353,6
"17305","6619","10563",-149.051,0,0.62097,0.506673,6
"17306","3781","7559",-98.886,0,0.769781,0.507899,6
"17307","4388","12128",-406.187,0,0.849208,0.423344,6
"17308","5627","7696",-47.064,0,0.884585,0.484326,6
"17309","3668","11069",-750.254,0,0.73425,0.504701,6
"17310","3792","3859",-1.834,0,0.967012,0.672927,6
"17311","2490","3892",-54.078,0,0.908657,0.698569,6
"17312","11568","12301",-132.043,0,0.635638,0.462204,6
"17313","3927","7823",-99.928,0,0.704559,0.469183,6
"17314","2430","12655",-800.416,0,0.945573,0.727531,6
"17315","5741","9850",-123.043,0,0.759186,0.521343,6
"17316","5316","7415",-52.956,0,0.624355,0.616984,6
"17317","2405","12681",-819.413,0,0.907191,0.538547,6
"17318","2096","10529",-286.592,0,0.600883,0.414246,6
"17319","2490","8342",-491.097,0,0.946632,0.707798,6
"17320","4708","4709",-0.338989,0,0.762015,0.422484,6
"17321","4959","10529",48.9487,0,0.657205,0.473608,6
"17322","3798","3879",-2.724,0,0.920989,0.585135,6
"17323","6619","9204",-71.015,0,0.688347,0.562407,6
"17324","12315","12711",-319.099,0,0.777865,0.42138,6
"17325","2415","3841",-55.562,0,0.77086,0.471035,6
"17326","7817","7963",-1.00302,0,0.977099,0.918336,6
"17327","2755","3367",-30.011,0,0.646638,0.463928,6
"17328","5389","8841",-91.959,0,0.61706,0.534793,6
"17329","2415","3840",-55.161,0,0.783547,0.459055,6
"17330","5262","7560",-55.898,0,0.660287,0.463135,6
"17331","6380","8185",-39.924,0,0.839164,0.593237,6
"17332","3840","6827",-81.339,0,0.674818,0.423462,6
"17333","3840","6826",-81.367,0,0.725125,0.472428,6
"17334","7169","8321",-30.011,0,0.834293,0.419439,6
"17335","9353","12004",-238.096,0,0.617238,0.414969,6
"17336","5142","12505",-529.137,0,0.797797,0.535058,6
"17337","8491","11406",-200.158,0,0.778473,0.603439,6
"17338","5389","6999",-38.04,0,0.906806,0.689533,6
"17339","7987","8705",-25.004,0,0.830687,0.70337,6
"17340","3786","5653",-56.026,0,0.861408,0.539573,6
"17341","5211","5315",-1.99399,0,0.706361,0.472187,6
"17342","3965","10452",-633.499,0,0.86216,0.574658,6
"17343","3446","7817",-119.008,0,0.60372,0.498274,6
"17344","7980","8404",-12.832,0,0.768863,0.410774,6
"17345","11651","11688",-1.00299,0,0.912682,0.812888,6
"17346","3841","10522",-221.023,0,0.775473,0.490559,6
"17347","5099","11318",-273.073,0,0.660577,0.421203,6
"17348","5443","8420",-72.077,0,0.892602,0.724555,6
"17349","11861","11927",-14.017,0,0.848658,0.620155,6
"17350","3799","10561",-228.018,0,0.812418,0.569538,6
"17351","3798","10561",-227.906,0,0.721838,0.400498,6
"17352","1142","10181",-296.087,0,0.905726,0.849819,6
"17353","5626","12590",-604.185,0,0.853153,0.519363,6
"17354","7751","12315",-376.101,0,0.705632,0.429531,6
"17355","776","8841",-239.972,0,0.989254,0.898968,6
"17356","1487","8878",-219.005,0,0.956281,0.77941,6
"17357","11202","12322",-191.176,0,0.841929,0.653318,6
"17358","5407","10831",-651.183,0,0.679488,0.543088,6
"17359","8317","10240",-92.014,0,0.750956,0.588294,6
"17360","3903","6826",-76.447,0,0.710443,0.443603,6
"17361","7415","8878",-43.013,0,0.652233,0.760744,6
"17362","6620","9209",-71.073,0,0.809193,0.654503,6
"17363","2755","5490",-96.058,0,0.662678,0.512293,6
"17364","8530","8851",-14.974,0,0.890564,0.507161,6
"17365","10857","11034",-17.002,0,0.718884,0.503707,6
"17366","4725","10554",27.9457,0,0.628846,0.494096,6
"17367","4724","10554",-201.119,0,0.665718,0.505276,6
"17368","3840","8344",-441.457,0,0.878197,0.616398,6
"17369","2416","4731",-80.518,0,0.96273,0.958438,6
"17370","10554","11132",-534.198,0,0.677899,0.460464,6
"17371","3840","8342",-440.455,0,0.876083,0.665537,6
"17372","2923","12586",-694.228,0,0.651517,0.488814,6
"17373","11286","12700",-484.295,0,0.654897,0.48712,6
"17374","11573","12290",-130.048,0,0.61278,0.453839,6
"17375","7990","10240",-102.033,0,0.646811,0.526933,6
"17376","11286","12704",-488.258,0,0.770561,0.598457,6
"17377","3691","7817",-108.994,0,0.654566,0.471252,6
"17378","2468","2923",-16.004,0,0.687183,0.536705,6
"17379","7309","11646",-258.676,0,0.819388,0.644017,6
"17380","6661","8114",-30.018,0,0.699692,0.455197,6
"17381","8530","9187",-25.992,0,0.808969,0.474395,6
"17382","7563","9261",-53.108,0,0.790368,0.553935,6
"17383","3944","8315",-432.161,0,0.868046,0.575773,6
"17384","9902","11106",-87.002,0,0.847911,0.681706,6
"17385","11983","12113",-28.004,0,0.79112,0.52649,6
"17386","5389","12001",-348.122,0,0.896477,0.664758,6
"17387","11983","12117",-29.008,0,0.78983,0.556123,6
"17388","3927","12301",-469.023,0,0.765447,0.513546,6
"17389","779","3888",-103.295,0,0.659594,0.472267,6
"17390","8509","10723",-113.885,0,0.831357,0.422689,6
"17391","3902","11258",-294.732,0,0.741418,0.43202,6
"17392","3903","11258",-294.444,0,0.740767,0.423345,6
"17393","3901","11258",-295.369,0,0.742304,0.415669,6
"17394","4523","12132",-403.161,0,0.859445,0.44193,6
"17395","11948","12711",-410.067,0,0.845005,0.523498,6
"17396","10466","11149",360.127,0,0.924531,0.788445,6
"17397","6619","10249",-132.039,0,0.721927,0.565581,6
"17398","8037","8999",-37.004,0,0.774488,0.653577,6
"17399","5267","10463",-601.112,0,0.656627,0.507327,6
"17400","5262","10463",-601.112,0,0.872448,0.608101,6
"17401","5186","9946",-150.058,0,0.691077,0.49002,6
"17402","10298","10864",-35.018,0,0.781277,0.576584,6
"17403","10065","10895",-60.058,0,0.806624,0.837255,6
"17404","10324","11046",-52.017,0,0.657467,0.424446,6
"17405","3696","4533",-23.021,0,0.862074,0.621229,6
"17406","2906","8519",-161.024,0,0.634953,0.581285,6
"17407","1521","12436",-611.231,0,0.682441,0.502913,6
"17408","7339","10177",-113.024,0,0.840625,0.703023,6
"17409","3367","4522",-36.036,0,0.778921,0.64355,6
"17410","2056","3922",-71.014,0,0.972655,0.813296,6
"17411","1076","3486",-79.971,0,0.952331,0.833012,6
"17412","6105","12137",-358.159,0,0.844225,0.587771,6
"17413","9433","11557",-181.039,0,0.644798,0.43632,6
"17414","2513","10063",-241.167,0,0.687552,0.436146,6
"17415","3303","8583",-473.058,0,0.766019,0.825761,6
"17416","3888","8620",-123.735,0,0.840514,0.536794,6
"17417","2440","3081",-27.996,0,0.978364,0.820888,6
"17418","7453","8321",-21.981,0,0.905931,0.754483,6
"17419","4556","6331",-49.017,0,0.7179,0.459277,6
"17420","2826","12137",-465.232,0,0.67275,0.582984,6
"17421","11076","12085",-134.05,0,0.74292,0.46666,6
"17422","9659","12319",-303.886,0,0.649267,0.47992,6
"17423","11479","11687",-19.015,0,0.796378,0.571976,6
"17424","9274","12103",-259.067,0,0.897233,0.617034,6
"17425","11922","12711",-411.602,0,0.735261,0.440885,6
"17426","9000","12769",-834.279,0,0.872218,0.688892,6
"17427","5407","11074",-700.201,0,0.959675,0.772056,6
"17428","7751","9258",-47.11,0,0.728289,0.434421,6
"17429","11092","12004",-121.047,0,0.610795,0.405762,6
"17430","1141","5408",-137.017,0,0.969197,0.851433,6
"17431","11469","11479",-1.00403,0,0.958135,0.820059,6
"17432","5142","5315",-2.998,0,0.712789,0.531083,6
"17433","2489","3674",-46.042,0,0.632843,0.428631,6
"17434","5579","7560",-45.878,0,0.718409,0.486536,6
"17435","8494","8557",-1.979,0,0.708809,0.435687,6
"17436","3294","7560",-117.935,0,0.636329,0.508359,6
