CLUSTERID1,CLUSTERID2,DeltaMZ,MEH,Cosine,OtherScore,ComponentIndex
6135,9343,-88.112,0,0.719513,0.511632,1
6135,9352,-89.109,0,0.698957,0.495614,1
6135,9380,-91.13,0,0.701416,0.477152,1
6135,9409,-92.111,0,0.772887,0.630097,1
6135,9784,-110.086,0,0.618729,0.596497,1
6135,10176,-138.105,0,0.786312,0.538857,1
6135,10521,-154.083,0,0.788041,0.53046,1
6135,10802,-175.207,0,0.767468,0.549749,1
6135,10804,-176.169,0,0.778631,0.464846,1
6135,10863,-182.12,0,0.713276,0.501312,1
6135,11010,-193.214,0,0.722489,0.502896,1
6135,11015,-194.199,0,0.773917,0.5244,1
6135,11133,-211.231,0,0.657459,0.438721,1
6135,11142,-212.217,0,0.691975,0.426698,1
6135,11250,-230.226,0,0.670702,0.404377,1
6135,11295,-240.127,0,0.756869,0.434547,1
6135,11367,-249.212,0,0.739264,0.49553,1
6135,11402,-254.164,0,0.831234,0.646443,1
6135,11494,-270.14,0,0.82619,0.631374,1
6135,11495,-270.137,0,0.658237,0.448337,1
6135,11534,-271.145,0,0.777221,0.571426,1
6135,11992,-324.116,0,0.809957,0.587455,1
6135,12094,-340.082,0,0.872722,0.672435,1
6135,12332,-416.216,0,0.619384,0.462922,1
6135,12378,-432.197,0,0.739159,0.575228,1
6135,12599,-594.27,0,0.723606,0.477058,1
6140,6756,-12.046,0,0.843861,0.424055,6
6140,6917,-14.061,0,0.903665,0.628944,6
6140,6997,-15.994,0,0.909209,0.507532,6
6140,7169,-19.975,0,0.899483,0.506427,6
6140,7575,-30.01,0,0.833561,0.440163,6
6140,8509,-54.093,0,0.891198,0.556813,6
6140,8910,-72.103,0,0.919475,0.68952,6
6140,9431,-92.94,0,0.890072,0.487213,6
6140,9448,-94.085,0,0.85706,0.487106,6
6140,9884,-118.143,0,0.867332,0.496782,6
6140,10723,-167.978,0,0.916488,0.477194,6
6140,10877,-184.062,0,0.699429,0.5004,6
6140,10887,-185.065,0,0.901927,0.491046,6
6140,11755,-290.065,0,0.875297,0.450156,6
6142,6221,-1.00299,0,0.721509,0.470094,33
6142,6888,-14.015,0,0.717869,0.489786,33
6146,6899,-14.011,0,0.81262,0.545711,6
6146,6975,-15.013,0,0.788831,0.582422,6
6146,6979,-15.018,0,0.660529,0.400114,6
6146,8891,-72.015,0,0.688376,0.480405,6
6152,6839,-13.979,0,0.687006,0.428343,6
6152,12591,-590.264,0,0.749713,0.415969,6
6152,12593,-591.267,0,0.752137,0.400197,6
6153,6215,-1.00299,0,0.881882,0.784828,10
6167,6999,-15.995,0,0.822369,0.486006,6
6167,7068,-16.998,0,0.795412,0.464958,6
6167,10357,-149.008,0,0.755171,0.481395,6
6167,10811,-176.057,0,0.691492,0.429729,6
6167,10831,-630.142,0,0.801051,0.491847,6
6167,10836,-631.146,0,0.797519,0.472134,6
6167,11033,-198.028,0,0.7761,0.483035,6
6167,11325,-244.058,0,0.78426,0.456295,6
6167,11855,-305.099,0,0.760652,0.442815,6
6167,12001,-326.077,0,0.810413,0.479735,6
6167,12004,-327.08,0,0.805586,0.486614,6
6167,12436,-464.145,0,0.738746,0.444957,6
6167,12505,-501.105,0,0.857175,0.528343,6
6178,6227,-1.04102,0,0.756824,0.503697,6
6178,6229,-1.01202,0,0.776445,0.417832,6
6178,6246,-1.979,0,0.660043,0.444774,6
6178,6336,-3.017,0,0.831984,0.535688,6
6178,6840,-13.966,0,0.751122,0.469494,6
6178,7206,-20.978,0,0.774206,0.431749,6
6178,7542,-29.007,0,0.759485,0.566745,6
6178,7581,-30.01,0,0.675021,0.503519,6
6178,7602,-30.967,0,0.73534,0.4919,6
6178,7607,-31.06,0,0.761986,0.485998,6
6178,7617,-31.179,0,0.715315,0.466582,6
6178,7639,-32.026,0,0.746557,0.49166,6
6178,7696,-33.029,0,0.751175,0.471662,6
6178,7724,-34.031,0,0.717797,0.482647,6
6178,7795,-37.041,0,0.69175,0.455135,6
6178,7796,-37.031,0,0.696626,0.428062,6
6178,8354,-50.989,0,0.708429,0.48098,6
6178,8439,-53.005,0,0.704913,0.409016,6
6178,8505,-54.008,0,0.746733,0.47044,6
6178,8506,-54.008,0,0.67955,0.414416,6
6178,9187,-81.003,0,0.754335,0.471892,6
6178,9395,-91.968,0,0.716014,0.501798,6
6178,9806,-111.012,0,0.760305,0.434546,6
6178,11565,-274.148,0,0.682218,0.491163,6
6178,11997,-324.127,0,0.819212,0.498304,6
6178,12095,-340.177,0,0.72883,0.512309,6
6178,12128,-354.136,0,0.740221,0.570354,6
6178,12129,-354.137,0,0.733551,0.487086,6
6178,12134,-356.152,0,0.750231,0.479953,6
6178,12135,-356.152,0,0.734476,0.481108,6
6178,12141,-358.156,0,0.728417,0.489675,6
6178,12142,-358.158,0,0.730285,0.47824,6
6189,6254,-1.97803,0,0.690703,0.424666,21
6189,6616,-10.021,0,0.997675,0.992646,21
6189,6738,-12.001,0,0.855561,0.71528,21
6189,7593,-30.011,0,0.986201,0.969119,21
6189,8341,-50.052,0,0.901845,0.672436,21
6189,8732,-66.046,0,0.667851,0.423548,21
6189,8793,-68.063,0,0.825177,0.563282,21
6189,8839,-69.066,0,0.788586,0.504188,21
6189,9324,-86.073,0,0.835906,0.592872,21
6189,9337,-87.076,0,0.828086,0.553172,21
6189,9349,-88.08,0,0.987259,0.977437,21
6189,9571,-105.047,0,0.959613,0.941081,21
6189,9655,-108.055,0,0.820708,0.567766,21
6189,9773,-109.059,0,0.943495,0.916881,21
6189,12471,-482.234,0,0.820481,0.67247,21
6213,6213,0,1,1,1,-1
6217,6217,0,1,1,1,-1
6226,6537,-5.97601,0,0.888143,0.667113,76
6227,6246,-0.937988,0,0.802137,0.610057,6
6227,6336,-1.97598,0,0.878981,0.538684,6
6227,7602,-29.926,0,0.783168,0.473867,6
6227,7607,-30.019,0,0.744735,0.454118,6
6227,7617,-30.138,0,0.764915,0.426721,6
6227,11565,-273.107,0,0.904172,0.686348,6
6229,6336,-2.00497,0,0.636089,0.464578,6
6229,6375,-3.01898,0,0.706816,0.632579,6
6229,6840,-12.954,0,0.79916,0.451508,6
6229,7542,-27.995,0,0.850978,0.444075,6
6229,7581,-28.998,0,0.852297,0.468466,6
6229,7602,-29.955,0,0.78919,0.400077,6
6229,7639,-31.014,0,0.823062,0.421508,6
6229,7795,-36.029,0,0.798422,0.404279,6
6229,7813,-36.945,0,0.798039,0.449225,6
6229,8851,-68.973,0,0.723922,0.508289,6
6229,9187,-79.991,0,0.79988,0.439993,6
6229,9395,-90.956,0,0.819761,0.48079,6
6229,12095,-339.165,0,0.823235,0.462463,6
6229,12135,-355.14,0,0.787068,0.409186,6
6229,12142,-357.146,0,0.816949,0.414636,6
6245,7108,-15.97,0,0.778313,0.568782,1
6245,12332,-414.333,0,0.61469,0.405537,1
6246,6336,-1.03799,0,0.745455,0.492693,6
6246,10522,-152.005,0,0.630443,0.458378,6
6246,11565,-272.169,0,0.716017,0.47765,6
6251,8189,-42.018,0,0.601419,0.423785,17
6251,11085,-203.068,0,0.867118,0.819955,17
6252,6548,-5.94501,0,0.687872,0.490594,1
6252,6823,-11.975,0,0.821062,0.610934,1
6252,6968,-12.985,0,0.766182,0.625482,1
6252,7605,-29.026,0,0.71217,0.53056,1
6252,8218,-44.025,0,0.637271,0.458564,1
6252,8337,-48.021,0,0.656996,0.461252,1
6252,8492,-51.983,0,0.774703,0.584118,1
6252,8849,-67.985,0,0.771479,0.553951,1
6252,10802,-173.074,0,0.617922,0.427872,1
6252,11010,-191.081,0,0.775867,0.567649,1
6252,11015,-192.066,0,0.627064,0.417537,1
6252,11367,-247.079,0,0.717609,0.50574,1
6252,11992,-321.983,0,0.619376,0.457674,1
6254,6616,-8.043,0,0.690318,0.423706,21
6254,6738,-10.023,0,0.772756,0.50019,21
6254,7508,-26.017,0,0.722088,0.450341,21
6254,7593,-28.033,0,0.722327,0.44793,21
6254,8341,-48.074,0,0.707407,0.443529,21
6254,8732,-64.068,0,0.75725,0.493124,21
6254,8793,-66.085,0,0.72874,0.434576,21
6254,8839,-67.088,0,0.748133,0.437863,21
6254,9303,-83.088,0,0.640652,0.438586,21
6254,9324,-84.095,0,0.757707,0.487706,21
6254,9337,-85.098,0,0.714373,0.429469,21
6254,9349,-86.102,0,0.723874,0.443525,21
6255,8737,-64.068,0,0.659975,0.510706,98
6261,6366,-1.00198,0,0.857041,0.769934,133
6268,6268,0,1,1,1,-1
6273,6273,0,1,1,1,-1
6331,6592,-6.97299,0,0.951962,0.703087,6
6331,6620,-7.97601,0,0.944337,0.707934,6
6331,6673,-8.98801,0,0.937172,0.716947,6
6331,8375,-48.035,0,0.735937,0.562762,6
6331,8420,-49.039,0,0.749469,0.574734,6
6331,8442,-50.05,0,0.759816,0.504342,6
6331,8507,-51.055,0,0.701163,0.452129,6
6331,8968,-72.033,0,0.726264,0.458485,6
6331,9191,-78.046,0,0.811773,0.5806,6
6331,9209,-79.049,0,0.823404,0.565374,6
6331,9249,-80.052,0,0.84375,0.590443,6
6331,9548,-100.028,0,0.725944,0.537109,6
6331,12282,-401.199,0,0.91084,0.655605,6
6331,12291,-403.215,0,0.749882,0.456115,6
6331,12355,-423.179,0,0.930112,0.821694,6
6331,12371,-425.194,0,0.725608,0.431236,6
6331,12384,-431.209,0,0.903698,0.653825,6
6331,12390,-432.214,0,0.877125,0.619442,6
6331,12427,-453.191,0,0.792463,0.525347,6
6331,12430,-454.195,0,0.726461,0.434711,6
6336,6375,-1.01401,0,0.632395,0.460484,6
6336,8354,-47.972,0,0.623276,0.406206,6
6336,8439,-49.988,0,0.621867,0.408699,6
6336,8505,-50.991,0,0.669347,0.426599,6
6336,8506,-50.991,0,0.627272,0.440178,6
6336,9187,-77.986,0,0.617106,0.435129,6
6336,11565,-271.131,0,0.807093,0.506047,6
6370,6550,-3.99301,0,0.78582,0.479891,6
6370,9208,-78.047,0,0.991489,0.964334,6
6370,10551,-154.064,0,0.964507,0.717522,6
6370,10554,-155.025,0,0.682585,0.451565,6
6370,10800,-171.089,0,0.925026,0.712173,6
6370,10811,-172.084,0,0.72665,0.487534,6
6370,10817,-173.036,0,0.93227,0.795355,6
6370,10819,-623.155,0,0.922913,0.712026,6
6370,10886,-181.082,0,0.816355,0.428213,6
6370,11069,-674.259,0,0.865944,0.696683,6
6370,12228,-382.142,0,0.967343,0.735858,6
6370,12230,-383.145,0,0.964609,0.707976,6
6370,12583,-584.204,0,0.967509,0.741912,6
6370,12586,-585.208,0,0.968203,0.747191,6
6370,12590,-586.211,0,0.982105,0.85022,6
6370,12606,-601.23,0,0.964109,0.724802,6
6370,12608,-602.235,0,0.970241,0.765674,6
6370,12611,-603.236,0,0.991937,0.96837,6
6370,12614,-606.186,0,0.977679,0.81662,6
6370,12616,-607.19,0,0.969629,0.761304,6
6371,6548,-3.98401,0,0.662211,0.50941,1
6371,6968,-11.024,0,0.61222,0.442179,1
6371,7167,-15.973,0,0.889003,0.697304,1
6371,8218,-42.064,0,0.608854,0.413902,1
6371,8359,-47.041,0,0.649717,0.501214,1
6371,8399,-48.021,0,0.804156,0.590445,1
6371,8807,-65.052,0,0.673808,0.49818,1
6371,8849,-66.024,0,0.618365,0.483383,1
6371,8889,-68.033,0,0.672771,0.452639,1
6371,8998,-73.982,0,0.654823,0.46593,1
6371,9057,-75.997,0,0.683382,0.540948,1
6371,9409,-88.017,0,0.785432,0.635283,1
6371,9617,-103.991,0,0.74735,0.544308,1
6371,9762,-104.995,0,0.65404,0.500892,1
6371,9784,-105.992,0,0.725469,0.552942,1
6371,10034,-119.986,0,0.639111,0.411071,1
6371,10176,-134.011,0,0.631113,0.454109,1
6371,10521,-149.989,0,0.624832,0.443532,1
6371,10685,-162.052,0,0.64177,0.469313,1
6371,10863,-178.026,0,0.807842,0.568926,1
6371,11295,-236.033,0,0.60832,0.40801,1
6371,11402,-250.07,0,0.819427,0.617001,1
6371,11494,-266.046,0,0.644574,0.533931,1
6371,11495,-266.043,0,0.709703,0.501832,1
6371,11534,-267.051,0,0.718104,0.511663,1
6371,11992,-320.022,0,0.647772,0.454322,1
6371,12067,-333.144,0,0.603149,0.453777,1
6371,12094,-335.988,0,0.684089,0.509882,1
6371,12332,-412.122,0,0.682168,0.419242,1
6371,12378,-428.103,0,0.772978,0.556594,1
6371,12599,-590.176,0,0.647244,0.418323,1
6380,6449,-1.00299,0,0.856868,0.659054,6
6380,8114,-37.906,0,0.828744,0.545605,6
6380,8157,-38.906,0,0.835851,0.572254,6
6380,8185,-39.924,0,0.839164,0.593237,6
6380,8201,-40.984,0,0.746673,0.483211,6
6380,8607,-53.918,0,0.64179,0.409641,6
6380,8695,-59.888,0,0.735007,0.478978,6
6380,8707,-60.891,0,0.736308,0.472767,6
6380,11479,-260.941,0,0.771883,0.552312,6
6380,11628,-277.948,0,0.800054,0.581697,6
6380,11637,-278.952,0,0.614586,0.444713,6
6380,11687,-279.956,0,0.66698,0.487285,6
6380,11841,-299.93,0,0.79396,0.562124,6
6380,12210,-374.004,0,0.853041,0.600568,6
6380,12748,-849.132,0,0.690188,0.517039,6
6449,8114,-36.903,0,0.808008,0.481131,6
6449,8157,-37.903,0,0.810202,0.482576,6
6449,8185,-38.921,0,0.818437,0.565377,6
6449,8201,-39.981,0,0.707218,0.481281,6
6449,8607,-52.915,0,0.640409,0.423944,6
6449,11442,-254.96,0,0.707402,0.410582,6
6449,11479,-259.938,0,0.749394,0.476882,6
6449,11628,-276.945,0,0.777695,0.555722,6
6449,11841,-298.927,0,0.784863,0.510018,6
6449,12210,-373.001,0,0.83496,0.487531,6
6449,12748,-848.129,0,0.641925,0.409587,6
6455,6455,0,1,1,1,-1
6464,6464,0,1,1,1,-1
6466,6466,0,1,1,1,-1
6481,6481,0,1,1,1,-1
6482,6482,0,1,1,1,-1
6488,6488,0,1,1,1,-1
6497,11269,-227.969,0,0.667598,0.47638,6
6513,6513,0,1,1,1,-1
6520,6520,0,1,1,1,-1
6522,6522,0,1,1,1,-1
6523,6523,0,1,1,1,-1
6526,6549,-0.985016,0,0.641474,0.468926,128
6548,6573,-1.54199,0,0.605836,0.46153,1
6548,6823,-6.03,0,0.766055,0.561312,1
6548,6968,-7.04001,0,0.805525,0.572383,1
6548,7167,-11.989,0,0.71887,0.541207,1
6548,7605,-23.081,0,0.678108,0.505097,1
6548,7722,-26.062,0,0.663926,0.446735,1
6548,8168,-35.065,0,0.796953,0.53815,1
6548,8218,-38.08,0,0.779213,0.527918,1
6548,8337,-42.076,0,0.773757,0.526412,1
6548,8359,-43.057,0,0.818164,0.595684,1
6548,8399,-44.037,0,0.830733,0.617284,1
6548,8492,-46.038,0,0.739592,0.549023,1
6548,8786,-60.089,0,0.650789,0.409997,1
6548,8807,-61.068,0,0.808902,0.588944,1
6548,8849,-62.04,0,0.855331,0.665435,1
6548,8889,-64.049,0,0.619479,0.44892,1
6548,8998,-69.998,0,0.678831,0.479815,1
6548,9057,-72.013,0,0.718122,0.549812,1
6548,9174,-73.034,0,0.618985,0.45742,1
6548,9336,-79.073,0,0.721163,0.526862,1
6548,9343,-80.034,0,0.637597,0.481536,1
6548,9352,-81.031,0,0.760299,0.595916,1
6548,9409,-84.033,0,0.716534,0.536793,1
6548,9434,-85.038,0,0.631717,0.587863,1
6548,9786,-102.005,0,0.65927,0.443312,1
6548,10033,-116.001,0,0.622178,0.453535,1
6548,10176,-130.027,0,0.751686,0.509416,1
6548,10521,-146.005,0,0.769271,0.529846,1
6548,10802,-167.129,0,0.741094,0.476757,1
6548,10804,-168.091,0,0.731212,0.415511,1
6548,11010,-185.136,0,0.812029,0.600937,1
6548,11015,-186.121,0,0.788318,0.559979,1
6548,11133,-203.153,0,0.615891,0.404704,1
6548,11295,-232.049,0,0.78759,0.517176,1
6548,11367,-241.134,0,0.857673,0.634829,1
6548,11385,-244.094,0,0.726996,0.496631,1
6548,11402,-246.086,0,0.810315,0.610283,1
6548,11494,-262.062,0,0.803032,0.585388,1
6548,11534,-263.067,0,0.71142,0.487322,1
6548,11992,-316.038,0,0.844276,0.656007,1
6548,12067,-329.16,0,0.633521,0.496828,1
6548,12094,-332.004,0,0.832999,0.626175,1
6548,12378,-424.119,0,0.623177,0.451365,1
6548,12599,-586.192,0,0.66119,0.418849,1
6550,6999,-8.02899,0,0.604955,0.421827,6
6550,7068,-9.03198,0,0.614045,0.403738,6
6550,7992,-32.016,0,0.692296,0.41316,6
6550,9208,-74.054,0,0.786692,0.49866,6
6550,9354,-442.112,0,0.818908,0.441092,6
6550,9366,-443.114,0,0.805784,0.444624,6
6550,10357,-141.042,0,0.642519,0.408138,6
6550,10551,-150.071,0,0.800912,0.513693,6
6550,10800,-167.096,0,0.779113,0.461338,6
6550,10811,-168.091,0,0.740583,0.425856,6
6550,10817,-169.043,0,0.768701,0.437367,6
6550,10819,-619.162,0,0.766468,0.460672,6
6550,10836,-623.18,0,0.612007,0.424468,6
6550,11033,-190.062,0,0.642079,0.427184,6
6550,11069,-670.266,0,0.911572,0.535653,6
6550,11074,-671.194,0,0.80535,0.430827,6
6550,11855,-297.133,0,0.634949,0.408482,6
6550,12228,-378.149,0,0.797405,0.501514,6
6550,12230,-379.152,0,0.789343,0.500603,6
6550,12436,-456.179,0,0.657157,0.422727,6
6550,12583,-580.211,0,0.793127,0.478839,6
6550,12586,-581.215,0,0.794461,0.488174,6
6550,12590,-582.218,0,0.78915,0.493918,6
6550,12606,-597.237,0,0.79536,0.494659,6
6550,12608,-598.242,0,0.796504,0.495063,6
6550,12611,-599.243,0,0.786368,0.493706,6
6550,12614,-602.193,0,0.799272,0.540675,6
6550,12616,-603.197,0,0.795471,0.483746,6
6570,6615,-1.00201,0,0.81435,0.667829,38
6572,7303,-15.018,0,0.751199,0.712222,6
6572,7368,-16.439,0,0.624036,0.547692,6
6572,7651,-327.617,0,0.927315,0.838731,6
6572,7681,-328.621,0,0.949176,0.875304,6
6572,10146,-126.551,0,0.648087,0.499236,6
6572,10806,-166.492,0,0.621876,0.530178,6
6572,11651,-273.694,0,0.873829,0.818844,6
6572,11688,-274.697,0,0.805271,0.714746,6
6572,11724,-275.7,0,0.872126,0.808621,6
6572,12066,-327.617,0,0.682569,0.653693,6
6573,7315,-15.019,0,0.840102,0.70192,1
6573,7649,-327.617,0,0.796712,0.720414,1
6573,7704,-329.623,0,0.853565,0.713411,1
6573,8628,-49.966,0,0.828368,0.641025,1
6573,8633,-382.545,0,0.784501,0.585243,1
6573,9753,-98.957,0,0.659112,0.549376,1
6573,11660,-273.696,0,0.910307,0.753233,1
6573,11686,-274.692,0,0.907093,0.726984,1
6573,11722,-275.701,0,0.920555,0.788817,1
6573,12067,-327.618,0,0.940249,0.849768,1
6575,7307,-15.017,0,0.728603,0.639071,6
6575,7646,-23.004,0,0.891289,0.677443,6
6575,9756,-98.958,0,0.711116,0.471977,6
6575,11647,-273.695,0,0.935562,0.745348,6
6575,11694,-274.698,0,0.924643,0.715843,6
6576,6576,0,1,1,1,-1
6577,6596,-282.613,0,0.827432,0.468602,6
6577,7303,-15.018,0,0.738289,0.456939,6
6577,7346,-312.647,0,0.743529,0.441309,6
6577,7678,-23.506,0,0.821984,0.483971,6
6577,8629,-381.541,0,0.799271,0.463741,6
6577,11643,-273.698,0,0.65949,0.444136,6
6577,11650,-273.695,0,0.880959,0.56996,6
6577,11689,-274.698,0,0.632973,0.404068,6
6577,12066,-327.617,0,0.712221,0.403009,6
6578,7302,-15.017,0,0.923417,0.823842,6
6578,7305,-15.018,0,0.789239,0.555616,6
6578,7346,-312.646,0,0.68919,0.404653,6
6578,7678,-23.505,0,0.843738,0.755021,6
6578,7814,-28.568,0,0.778619,0.417541,6
6578,9659,-98.932,0,0.882119,0.670232,6
6578,10687,-156.587,0,0.733312,0.520795,6
6578,11202,-212.646,0,0.748759,0.527972,6
6578,11208,-213.651,0,0.702187,0.500332,6
6578,11445,-250.638,0,0.688007,0.423139,6
6578,11597,-268.711,0,0.685374,0.51305,6
6578,11643,-273.697,0,0.931424,0.840479,6
6578,11689,-274.697,0,0.916905,0.8005,6
6578,11706,-274.699,0,0.709138,0.449953,6
6578,11718,-275.699,0,0.921903,0.824755,6
6578,12024,-324.793,0,0.71994,0.555423,6
6578,12031,-325.765,0,0.680213,0.499143,6
6578,12319,-402.818,0,0.705544,0.518365,6
6578,12322,-403.822,0,0.693567,0.482004,6
6578,12336,-410.839,0,0.700031,0.433608,6
6578,12645,-654.968,0,0.751993,0.412432,6
6578,12667,-676.951,0,0.747684,0.439286,6
6578,12669,-677.957,0,0.749186,0.422617,6
6579,7308,-15.019,0,0.619057,0.409684,6
6579,11655,-273.694,0,0.893049,0.602171,6
6579,11697,-274.696,0,0.882309,0.554347,6
6582,7308,-15.018,0,0.711566,0.626501,6
6582,8493,-44.47,0,0.772236,0.468348,6
6582,9755,-98.959,0,0.858816,0.737485,6
6582,11658,-273.695,0,0.823985,0.710446,6
6582,11730,-275.702,0,0.823826,0.708344,6
6582,12069,-327.618,0,0.792171,0.73267,6
6583,6583,0,1,1,1,-1
6584,11668,-273.695,0,0.816727,0.713244,24
6584,11710,-274.699,0,0.856089,0.799137,24
6584,11738,-275.702,0,0.811365,0.703207,24
6586,6619,-1.00497,0,0.957937,0.839115,6
6586,6650,-2.009,0,0.669636,0.626319,6
6586,6777,-3.03299,0,0.728396,0.47621,6
6586,7213,-11.998,0,0.799208,0.659856,6
6586,7273,-14.02,0,0.667299,0.580878,6
6586,7274,-14.017,0,0.846474,0.609867,6
6586,7368,-15.993,0,0.692632,0.527512,6
6586,7753,-26.014,0,0.731137,0.553847,6
6586,7987,-30.009,0,0.700434,0.512751,6
6586,7990,-30.009,0,0.643215,0.550141,6
6586,8037,-31.02,0,0.698251,0.584581,6
6586,8317,-40.028,0,0.690349,0.515598,6
6586,8558,-46.004,0,0.602099,0.489623,6
6586,8689,-54.009,0,0.8154,0.680579,6
6586,8705,-55.013,0,0.747722,0.623228,6
6586,8717,-56.025,0,0.675882,0.535063,6
6586,8975,-66.01,0,0.734892,0.502525,6
6586,8999,-68.024,0,0.785886,0.628363,6
6586,9441,-84.019,0,0.807955,0.668119,6
6586,9588,-96.02,0,0.740036,0.546802,6
6586,10059,-115.034,0,0.600667,0.563612,6
6586,10249,-133.044,0,0.693082,0.611103,6
6586,10255,-134.053,0,0.651195,0.448971,6
6586,10601,-152.057,0,0.625973,0.51534,6
6586,10862,-172.035,0,0.67525,0.507841,6
6586,10941,-180.062,0,0.649081,0.53138,6
6586,11294,-230.008,0,0.670225,0.474183,6
6586,11452,-252.061,0,0.705831,0.531715,6
6586,11766,-282.094,0,0.636084,0.445348,6
6586,11788,-283.097,0,0.620175,0.413471,6
6586,11797,-284.101,0,0.667723,0.47258,6
6586,11861,-296.108,0,0.653111,0.482462,6
6586,11877,-297.113,0,0.713961,0.548248,6
6586,11960,-312.104,0,0.663375,0.449572,6
6586,12445,-458.162,0,0.717649,0.433723,6
6586,12449,-459.166,0,0.756217,0.457812,6
6586,12453,-460.169,0,0.725112,0.408531,6
6586,12580,-574.164,0,0.727201,0.420478,6
6586,12761,-874.272,0,0.759548,0.505005,6
6586,12762,-875.275,0,0.760102,0.511494,6
6586,12764,-876.276,0,0.7671,0.558743,6
6587,6587,0,1,1,1,-1
6592,6620,-1.00302,0,0.945572,0.795155,6
6592,6673,-2.01501,0,0.956939,0.731991,6
6592,8375,-41.062,0,0.755786,0.581686,6
6592,8420,-42.066,0,0.776775,0.600633,6
6592,8442,-43.077,0,0.767972,0.501363,6
6592,8507,-44.082,0,0.68739,0.408979,6
6592,8932,-63.047,0,0.608817,0.435261,6
6592,8968,-65.06,0,0.74952,0.479784,6
6592,9191,-71.073,0,0.865176,0.744507,6
6592,9209,-72.076,0,0.877343,0.766343,6
6592,9249,-73.079,0,0.864379,0.715728,6
6592,9548,-93.055,0,0.796795,0.685179,6
6592,12282,-394.226,0,0.922725,0.684032,6
6592,12291,-396.242,0,0.752209,0.462161,6
6592,12355,-416.206,0,0.899177,0.633188,6
6592,12371,-418.221,0,0.715769,0.417688,6
6592,12384,-424.236,0,0.922109,0.731712,6
6592,12390,-425.241,0,0.899634,0.637429,6
6592,12427,-446.218,0,0.83546,0.599007,6
6592,12430,-447.222,0,0.756119,0.467105,6
6596,7303,267.595,0,0.670788,0.418626,6
6596,11650,8.91779,0,0.79358,0.406992,6
6616,6738,-1.97998,0,0.855323,0.71528,21
6616,7593,-19.99,0,0.988522,0.975504,21
6616,8341,-40.031,0,0.90157,0.672541,21
6616,8732,-56.025,0,0.705108,0.442843,21
6616,8793,-58.042,0,0.825992,0.568439,21
6616,8839,-59.045,0,0.788231,0.503981,21
6616,9324,-76.052,0,0.822443,0.581563,21
6616,9337,-77.055,0,0.830174,0.559416,21
6616,9349,-78.059,0,0.987593,0.978429,21
6616,9571,-95.026,0,0.959971,0.941136,21
6616,9655,-98.034,0,0.828196,0.570959,21
6616,9773,-99.038,0,0.943881,0.916966,21
6616,12471,-472.213,0,0.830089,0.703681,21
6617,7521,-18.011,0,0.878007,0.899216,25
6617,8787,-57.919,0,0.717362,0.578446,25
6617,12255,-382.108,0,0.607194,0.647747,25
6618,10371,-140.115,0,0.602638,0.412451,4
6618,11100,-196.218,0,0.702151,0.439678,4
6618,11426,-248.118,0,0.694624,0.433457,4
6618,11786,-282.242,0,0.659753,0.425707,4
6618,11895,-302.113,0,0.69847,0.414046,4
6618,12051,-326.223,0,0.67291,0.407018,4
6618,12096,-330.164,0,0.690273,0.414752,4
6618,12136,-346.14,0,0.688429,0.414913,4
6618,12139,-347.144,0,0.689562,0.412746,4
6618,12216,-369.254,0,0.689071,0.419772,4
6618,12220,-370.239,0,0.681466,0.405402,4
6618,12226,-374.19,0,0.696612,0.43677,4
6618,12353,-415.27,0,0.697152,0.459226,4
6618,12375,-418.227,0,0.704146,0.451545,4
6618,12444,-457.288,0,0.766751,0.558928,4
6618,12451,-459.298,0,0.6717,0.412062,4
6618,12484,-478.215,0,0.928833,0.940003,4
6618,12516,-501.312,0,0.66626,0.422104,4
6618,12518,-502.322,0,0.667942,0.431034,4
6618,12544,-522.239,0,0.705057,0.449596,4
6619,6650,-1.00403,0,0.674193,0.594561,6
6619,6777,-2.02802,0,0.780077,0.519484,6
6619,7213,-10.993,0,0.841643,0.683708,6
6619,7273,-13.015,0,0.711316,0.57829,6
6619,7338,-14.015,0,0.8569,0.649993,6
6619,7399,-15.995,0,0.617185,0.41282,6
6619,7753,-25.009,0,0.781387,0.58637,6
6619,7987,-29.004,0,0.756995,0.539045,6
6619,7990,-29.004,0,0.717247,0.592049,6
6619,8037,-30.015,0,0.748779,0.65362,6
6619,8317,-39.023,0,0.771557,0.570732,6
6619,8558,-44.999,0,0.642853,0.487972,6
6619,8689,-53.004,0,0.817629,0.690902,6
6619,8705,-54.008,0,0.821765,0.67713,6
6619,8717,-55.02,0,0.759697,0.582804,6
6619,8975,-65.005,0,0.756814,0.482036,6
6619,8999,-67.019,0,0.844046,0.6454,6
6619,9204,-71.015,0,0.688347,0.562407,6
6619,9441,-83.014,0,0.832181,0.68038,6
6619,9588,-95.015,0,0.783709,0.577493,6
6619,10059,-114.029,0,0.694468,0.570393,6
6619,10249,-132.039,0,0.721927,0.565581,6
6619,10563,-149.051,0,0.62097,0.506673,6
6619,10601,-151.052,0,0.635532,0.530518,6
6619,10862,-171.03,0,0.654374,0.50271,6
6619,10941,-179.057,0,0.725469,0.553739,6
6619,11294,-229.003,0,0.64622,0.472666,6
6619,11452,-251.056,0,0.6692,0.498785,6
